index,file,Start,Stop,EPI,EPI_NEXT,Class
743,l_66,1123790,1125909,HPE,HPR,0
744,l_66,1283690,1289355,HPR,HVF,1
745,l_67,51768,62435,HVF,HAS,1
746,l_67,64119,66316,HAS,HVF,0
747,l_67,66317,74266,HVF,HPE,1
748,l_67,75724,98460,HPE,HVF,1
749,l_67,159324,196667,HVF,HAS,1
750,l_71,238056,243806,HVF,HPE,1
751,l_71,381891,384123,HAS,HPE,1
752,s_100,199117,215529,HVF,HPE,1
753,s_100,254964,275340,HVF,HPE,1
759,s_103,53205,69369,HVF,HAS,1
760,s_103,122462,131091,HVF,HAS,1
761,s_103,149571,161522,HVF,HAS,1
762,s_103,188346,197461,HVF,HAS,1
763,s_103,198310,206087,HAS,HVF,0
764,s_103,250466,255489,HAS,HVF,0
765,s_103,255490,258846,HVF,HAS,1
766,s_103,311763,315317,HAS,HPE,1
767,s_103,413712,415982,HVF,HAS,1
768,s_103,468845,471853,HPE,HAS,1
769,s_103,471854,478448,HAS,HVF,0
770,s_103,604390,631522,HAS,HVF,0
771,s_104,54419,56109,HPE,HVF,1
772,s_104,134364,144384,HVF,HAS,1
773,s_104,145762,156338,HAS,HPE,1
774,s_105,494840,498908,HPE,HPR,0
775,s_106,102694,108516,HPE,HPR,0
776,s_106,163116,167001,HPR,HPE,1
777,s_106,203373,206931,HVT,HVF,1
778,s_106,356522,358194,HPE,HPR,0
779,s_234,92008,94145,HPE,HAS,1
780,s_234,279576,282552,HPE,HPR,0
781,s_234,557563,560631,HPR,HPE,1
782,s_245,58,3537,HVF,HAS,1
783,s_245,221732,233126,HVT,HAS,1
784,s_245,234518,238267,HAS,HPE,1
785,s_245,364178,373391,HPE,HVF,1
786,s_245,390257,400321,HVF,HPE,1
787,s_245,443011,453002,HVF,HPE,1
788,s_245,580736,584781,HAS,HPE,1
789,s_247,198373,208810,HAS,HPE,1
790,s_247,242622,244245,HPE,HPR,0
792,s_253,193,4894,HVF,HAS,1
793,s_253,140338,152506,HVF,HAS,1
794,s_253,153882,161403,HAS,HPE,1
795,s_253,201063,208222,HPE,HPR,0
796,s_257,96,6439,HVF,HAS,1
797,s_257,151636,153750,HAS,HVF,0
798,s_257,162350,163879,HVF,HAS,1
801,s_259,283618,328000,HPE,HVF,1
802,s_259,328001,361606,HVF,HPE,1
803,s_259,363104,383365,HPE,HVF,1
804,s_259,383366,395892,HVF,HPE,1
805,s_259,397021,399809,HPE,HPR,0
806,s_267,44110,47151,HVF,HPE,1
807,s_267,382347,391151,HPE,HPR,0
808,s_360,148126,158144,HVF,HAS,1
809,s_360,160255,166279,HAS,HPE,1
810,s_360,226980,237575,HVF,HPE,1
813,s_364,907432,927462,HPE,HAS,1
814,s_365,543551,546371,HAS,HPE,1
815,s_365,786590,793210,HPE,HPR,0
816,s_366,290120,304147,HVF,HAS,1
817,s_367,423644,428796,HPE,HPR,0
818,s_369,242013,246777,HAS,HPE,1
819,s_369,335954,345426,HPR,HAS,1
820,s_373,276098,302863,HAS,HPE,1
821,s_375,1,4102,HVF,HPE,1
822,s_375,113100,118361,HPE,HVF,1
823,s_375,121417,129675,HVF,HAS,1
824,s_375,178383,183296,HPE,HVF,1
825,s_375,243040,255142,HVF,HAS,1
826,s_375,335895,360975,HVF,HAS,1
827,s_381,497504,505389,HVF,HPE,1
828,s_381,506877,537259,HPE,HPR,0
829,s_381,647495,799787,HPR,HPE,1
830,s_381,799788,844197,HPE,HPR,0
831,s_382,1,8050,HVF,HAS,1
832,s_382,120088,132470,HVF,HAS,1
833,s_382,204460,222026,HPE,HPR,0
834,s_383,162427,171755,HVF,HAS,1
835,s_383,200564,205199,HPE,HAS,1
836,s_386,418190,419747,HPE,HAS,1
837,s_387,437556,447417,HVF,HPE,1
838,s_390,633627,645873,HVF,HAS,1
840,s_72,114,6907,HVF,HAS,1
841,s_72,8180,16545,HAS,HPE,1
842,s_72,57690,59476,HPE,HPR,0
843,s_73,18991,27541,HVF,HAS,1
844,s_73,117427,128939,HPE,HPR,0
845,s_73,196408,266337,HPR,HVF,1
847,s_75,517756,526966,HVF,HPE,1
848,s_75,528574,537515,HPE,HVF,1
849,s_75,591712,602777,HVF,HPE,1
850,s_75,733907,735537,HVF,HPE,1
851,s_75,790187,800397,HVF,HPE,1
852,s_76,123499,125249,HVF,HAS,1
853,s_76,323939,333798,HVF,HPR,0
854,s_77,21660,23881,HVF,HAS,1
855,s_77,102385,104203,HVF,HAS,1
856,s_77,289060,291195,HVF,HPE,1
857,s_77,291196,295545,HPE,HAS,1
858,s_77,324504,336479,HAS,HVF,0
859,s_78,24387,26012,HVF,HAS,1
860,s_78,252390,261977,HVF,HPR,0
861,s_78,411120,419620,HVF,HPR,0
862,s_78,487413,495893,HVF,HPE,1
863,s_78,524511,541466,HPE,HPR,0
864,s_79,62666,64226,HPE,HPR,0
865,s_79,195228,220447,HPR,HPE,1
866,s_79,704660,714675,HVF,HPE,1
867,s_79,763724,774594,HVF,HPE,1
868,s_79,776364,777949,HPE,HVF,1
869,s_79,777950,781438,HVF,HPE,1
870,s_79,782640,793420,HVF,HPE,1
871,s_79,902352,912404,HVF,HPE,1
872,s_79,914673,919521,HPE,HVF,1
873,s_80,230003,239619,HVT,HPE,1
874,s_80,294645,296540,HPE,HPR,0
875,s_81,289846,298840,HVF,HPE,1
876,s_81,346892,354448,HVF,HPR,0
877,s_81,356093,395867,HPR,HVF,1
878,s_81,395868,409538,HVF,HPE,1
879,s_81,410870,421013,HPE,HPR,0
880,s_81,421014,581870,HPR,HVF,1
881,s_81,656869,660868,HVF,HPE,1
882,s_81,746179,759071,HVF,HPE,1
883,s_81,760839,790634,HPE,HVF,1
884,s_81,790635,801699,HVF,HPR,0
885,s_81,803741,834818,HPR,HVF,1
886,s_81,862934,865793,HVF,HPE,1
887,s_81,913331,919312,HPE,HVF,1
888,s_81,919313,945268,HVF,HPE,1
889,s_81,994880,1009203,HVF,HPE,1
890,s_82,66,8092,HVF,HAS,1
891,s_82,182608,195691,HVF,HAS,1
892,s_82,230279,241259,HVF,HAS,1
893,s_82,264787,280002,HVF,HAS,1
894,s_82,330179,352864,HVF,HAS,1
895,s_82,424167,427487,HPE,HVF,1
896,s_82,454243,457299,HVF,HAS,1
897,s_82,489789,499718,HVF,HPE,1
898,s_82,516655,522906,HPE,HVF,1
899,s_82,549250,560290,HPR,HVF,1
900,s_82,560291,572812,HVF,HPR,0
901,s_83,94876,104138,HAS,HPE,1
902,s_83,419341,427518,HVF,HAS,1
903,s_83,525686,536163,HVF,HAS,1
904,s_83,537992,543474,HAS,HPE,1
905,s_83,565310,574152,HVF,HAS,1
906,s_83,575901,578596,HAS,HPE,1
907,s_83,669910,672912,HAS,HPE,1
908,s_83,767029,775756,HVF,HAS,1
909,s_83,806760,816505,HVF,HAS,1
910,s_83,858042,866908,HVF,HAS,1
930,s_87,1064,6796,HAS,HVF,0
931,s_87,69317,90349,HVF,HAS,1
932,s_87,91798,98578,HAS,HVF,0
933,s_87,136143,144519,HVF,HAS,1
935,s_90,1956,12475,HVF,HAS,1
936,s_90,142708,156966,HVF,HAS,1
937,s_90,171579,173277,HAS,HVF,0
938,s_90,207764,221363,HVF,HAS,1
939,s_90,265647,275181,HVF,HPE,1
940,s_90,276539,278985,HPE,HVF,1
941,s_90,278986,286909,HVF,HPE,1
942,s_90,288363,326427,HPE,HVF,1
950,s_92,77536,87971,HVF,HAS,1
951,s_92,131369,134596,HPE,HPR,0
952,s_92,306737,333774,HPR,HVF,1
953,s_93,205831,217620,HVF,HAS,1
954,s_94,25127,30271,HAS,HVF,0
955,s_94,48586,59152,HVF,HAS,1
956,s_95,282688,292539,HVT,HAS,1
957,s_95,358223,368685,HVT,HAS,1
958,s_95,874819,876684,HAS,HPE,1
961,s_97,11783,20260,HVF,HAS,1
962,s_98,205831,217620,HVF,HAS,1
