index,file,Start,Stop,EPI,EPI_NEXT,Class
864,s_79,62666,64226,HPE,HPR,0
865,s_79,195228,220447,HPR,HPE,1
866,s_79,704660,714675,HVF,HPE,1
867,s_79,763724,774594,HVF,HPE,1
868,s_79,776364,777949,HPE,HVF,1
869,s_79,777950,781438,HVF,HPE,1
870,s_79,782640,793420,HVF,HPE,1
871,s_79,902352,912404,HVF,HPE,1
872,s_79,914673,919521,HPE,HVF,1
873,s_80,230003,239619,HVT,HPE,1
874,s_80,294645,296540,HPE,HPR,0
875,s_81,289846,298840,HVF,HPE,1
876,s_81,346892,354448,HVF,HPR,0
877,s_81,356093,395867,HPR,HVF,1
878,s_81,395868,409538,HVF,HPE,1
879,s_81,410870,421013,HPE,HPR,0
880,s_81,421014,581870,HPR,HVF,1
881,s_81,656869,660868,HVF,HPE,1
882,s_81,746179,759071,HVF,HPE,1
883,s_81,760839,790634,HPE,HVF,1
884,s_81,790635,801699,HVF,HPR,0
885,s_81,803741,834818,HPR,HVF,1
886,s_81,862934,865793,HVF,HPE,1
887,s_81,913331,919312,HPE,HVF,1
888,s_81,919313,945268,HVF,HPE,1
889,s_81,994880,1009203,HVF,HPE,1
890,s_82,66,8092,HVF,HAS,1
891,s_82,182608,195691,HVF,HAS,1
892,s_82,230279,241259,HVF,HAS,1
893,s_82,264787,280002,HVF,HAS,1
894,s_82,330179,352864,HVF,HAS,1
895,s_82,424167,427487,HPE,HVF,1
896,s_82,454243,457299,HVF,HAS,1
897,s_82,489789,499718,HVF,HPE,1
898,s_82,516655,522906,HPE,HVF,1
899,s_82,549250,560290,HPR,HVF,1
900,s_82,560291,572812,HVF,HPR,0
901,s_83,94876,104138,HAS,HPE,1
902,s_83,419341,427518,HVF,HAS,1
903,s_83,525686,536163,HVF,HAS,1
904,s_83,537992,543474,HAS,HPE,1
905,s_83,565310,574152,HVF,HAS,1
906,s_83,575901,578596,HAS,HPE,1
907,s_83,669910,672912,HAS,HPE,1
908,s_83,767029,775756,HVF,HAS,1
909,s_83,806760,816505,HVF,HAS,1
910,s_83,858042,866908,HVF,HAS,1
911,s_84,1298,11340,HAS,HPE,1
912,s_84,11341,37440,HPE,HVF,1
913,s_84,75909,78310,HAS,HPE,1
914,s_84,78311,118866,HPE,HVF,1
915,s_84,135434,151772,HPE,HVF,1
916,s_84,151773,191313,HVF,HAS,1
917,s_84,236352,240701,HPE,HPR,0
918,s_84,288132,355694,HPR,HVF,1
919,s_84,355695,455500,HVF,HAS,1
920,s_84,479078,496703,HVF,HAS,1
921,s_85,453562,464039,HVF,HPE,1
922,s_85,560747,571142,HVF,HAS,1
923,s_85,686942,697255,HVF,HPE,1
924,s_86,2013,23118,HAS,HVF,0
925,s_86,45603,56586,HVF,HAS,1
926,s_86,58707,72526,HAS,HVF,0
927,s_86,99292,111995,HVF,HAS,1
928,s_86,156823,168029,HVF,HAS,1
929,s_86,321226,330294,HVF,HPE,1
934,s_89,149004,156877,HVF,HAS,1
935,s_90,1956,12475,HVF,HAS,1
936,s_90,142708,156966,HVF,HAS,1
937,s_90,171579,173277,HAS,HVF,0
938,s_90,207764,221363,HVF,HAS,1
939,s_90,265647,275181,HVF,HPE,1
940,s_90,276539,278985,HPE,HVF,1
941,s_90,278986,286909,HVF,HPE,1
942,s_90,288363,326427,HPE,HVF,1
943,s_91,103916,106803,HVF,HAS,1
944,s_91,108358,115857,HAS,HPE,1
945,s_91,171415,175865,HPE,HVF,1
946,s_91,255744,264416,HVF,HPE,1
947,s_91,831295,841555,HVF,HPE,1
948,s_91,941674,951031,HVF,HPE,1
949,s_91,1015817,1026920,HVF,HPE,1
950,s_92,77536,87971,HVF,HAS,1
951,s_92,131369,134596,HPE,HPR,0
952,s_92,306737,333774,HPR,HVF,1
954,s_94,25127,30271,HAS,HVF,0
955,s_94,48586,59152,HVF,HAS,1
956,s_95,282688,292539,HVT,HAS,1
957,s_95,358223,368685,HVT,HAS,1
958,s_95,874819,876684,HAS,HPE,1
959,s_96,43308,52661,HVF,HAS,1
960,s_96,251819,260715,HVF,HAS,1
962,s_98,205831,217620,HVF,HAS,1
