index,file,Start,Stop,EPI,EPI_NEXT,Class
780,s_234,279576,282552,HPE,HPR,0
781,s_234,557563,560631,HPR,HPE,1
782,s_245,58,3537,HVF,HAS,1
783,s_245,221732,233126,HVT,HAS,1
784,s_245,234518,238267,HAS,HPE,1
785,s_245,364178,373391,HPE,HVF,1
786,s_245,390257,400321,HVF,HPE,1
787,s_245,443011,453002,HVF,HPE,1
788,s_245,580736,584781,HAS,HPE,1
789,s_247,198373,208810,HAS,HPE,1
790,s_247,242622,244245,HPE,HPR,0
791,s_250,772394,773929,HVF,HAS,1
796,s_257,96,6439,HVF,HAS,1
797,s_257,151636,153750,HAS,HVF,0
798,s_257,162350,163879,HVF,HAS,1
799,s_258,179597,182355,HPE,HAS,1
800,s_258,259677,397006,HPR,HPE,1
801,s_259,283618,328000,HPE,HVF,1
802,s_259,328001,361606,HVF,HPE,1
803,s_259,363104,383365,HPE,HVF,1
804,s_259,383366,395892,HVF,HPE,1
805,s_259,397021,399809,HPE,HPR,0
806,s_267,44110,47151,HVF,HPE,1
807,s_267,382347,391151,HPE,HPR,0
808,s_360,148126,158144,HVF,HAS,1
809,s_360,160255,166279,HAS,HPE,1
810,s_360,226980,237575,HVF,HPE,1
811,s_363,6837,15120,HVF,HAS,1
812,s_363,79217,83480,HVF,HPE,1
814,s_365,543551,546371,HAS,HPE,1
815,s_365,786590,793210,HPE,HPR,0
816,s_366,290120,304147,HVF,HAS,1
818,s_369,242013,246777,HAS,HPE,1
819,s_369,335954,345426,HPR,HAS,1
821,s_375,1,4102,HVF,HPE,1
822,s_375,113100,118361,HPE,HVF,1
823,s_375,121417,129675,HVF,HAS,1
824,s_375,178383,183296,HPE,HVF,1
825,s_375,243040,255142,HVF,HAS,1
826,s_375,335895,360975,HVF,HAS,1
827,s_381,497504,505389,HVF,HPE,1
828,s_381,506877,537259,HPE,HPR,0
829,s_381,647495,799787,HPR,HPE,1
830,s_381,799788,844197,HPE,HPR,0
831,s_382,1,8050,HVF,HAS,1
832,s_382,120088,132470,HVF,HAS,1
833,s_382,204460,222026,HPE,HPR,0
834,s_383,162427,171755,HVF,HAS,1
835,s_383,200564,205199,HPE,HAS,1
836,s_386,418190,419747,HPE,HAS,1
837,s_387,437556,447417,HVF,HPE,1
838,s_390,633627,645873,HVF,HAS,1
839,s_393,5564,10208,HAS,HVF,0
840,s_72,114,6907,HVF,HAS,1
841,s_72,8180,16545,HAS,HPE,1
842,s_72,57690,59476,HPE,HPR,0
843,s_73,18991,27541,HVF,HAS,1
844,s_73,117427,128939,HPE,HPR,0
845,s_73,196408,266337,HPR,HVF,1
846,s_74,2354,3940,HVF,HPE,1
847,s_75,517756,526966,HVF,HPE,1
848,s_75,528574,537515,HPE,HVF,1
849,s_75,591712,602777,HVF,HPE,1
850,s_75,733907,735537,HVF,HPE,1
851,s_75,790187,800397,HVF,HPE,1
854,s_77,21660,23881,HVF,HAS,1
855,s_77,102385,104203,HVF,HAS,1
856,s_77,289060,291195,HVF,HPE,1
857,s_77,291196,295545,HPE,HAS,1
858,s_77,324504,336479,HAS,HVF,0
864,s_79,62666,64226,HPE,HPR,0
865,s_79,195228,220447,HPR,HPE,1
866,s_79,704660,714675,HVF,HPE,1
867,s_79,763724,774594,HVF,HPE,1
868,s_79,776364,777949,HPE,HVF,1
869,s_79,777950,781438,HVF,HPE,1
870,s_79,782640,793420,HVF,HPE,1
871,s_79,902352,912404,HVF,HPE,1
872,s_79,914673,919521,HPE,HVF,1
875,s_81,289846,298840,HVF,HPE,1
876,s_81,346892,354448,HVF,HPR,0
877,s_81,356093,395867,HPR,HVF,1
878,s_81,395868,409538,HVF,HPE,1
879,s_81,410870,421013,HPE,HPR,0
880,s_81,421014,581870,HPR,HVF,1
881,s_81,656869,660868,HVF,HPE,1
882,s_81,746179,759071,HVF,HPE,1
883,s_81,760839,790634,HPE,HVF,1
884,s_81,790635,801699,HVF,HPR,0
885,s_81,803741,834818,HPR,HVF,1
886,s_81,862934,865793,HVF,HPE,1
887,s_81,913331,919312,HPE,HVF,1
888,s_81,919313,945268,HVF,HPE,1
889,s_81,994880,1009203,HVF,HPE,1
911,s_84,1298,11340,HAS,HPE,1
912,s_84,11341,37440,HPE,HVF,1
913,s_84,75909,78310,HAS,HPE,1
914,s_84,78311,118866,HPE,HVF,1
915,s_84,135434,151772,HPE,HVF,1
916,s_84,151773,191313,HVF,HAS,1
917,s_84,236352,240701,HPE,HPR,0
918,s_84,288132,355694,HPR,HVF,1
919,s_84,355695,455500,HVF,HAS,1
920,s_84,479078,496703,HVF,HAS,1
921,s_85,453562,464039,HVF,HPE,1
922,s_85,560747,571142,HVF,HAS,1
923,s_85,686942,697255,HVF,HPE,1
924,s_86,2013,23118,HAS,HVF,0
925,s_86,45603,56586,HVF,HAS,1
926,s_86,58707,72526,HAS,HVF,0
927,s_86,99292,111995,HVF,HAS,1
928,s_86,156823,168029,HVF,HAS,1
929,s_86,321226,330294,HVF,HPE,1
930,s_87,1064,6796,HAS,HVF,0
931,s_87,69317,90349,HVF,HAS,1
932,s_87,91798,98578,HAS,HVF,0
933,s_87,136143,144519,HVF,HAS,1
934,s_89,149004,156877,HVF,HAS,1
935,s_90,1956,12475,HVF,HAS,1
936,s_90,142708,156966,HVF,HAS,1
937,s_90,171579,173277,HAS,HVF,0
938,s_90,207764,221363,HVF,HAS,1
939,s_90,265647,275181,HVF,HPE,1
940,s_90,276539,278985,HPE,HVF,1
941,s_90,278986,286909,HVF,HPE,1
942,s_90,288363,326427,HPE,HVF,1
943,s_91,103916,106803,HVF,HAS,1
944,s_91,108358,115857,HAS,HPE,1
945,s_91,171415,175865,HPE,HVF,1
946,s_91,255744,264416,HVF,HPE,1
947,s_91,831295,841555,HVF,HPE,1
948,s_91,941674,951031,HVF,HPE,1
949,s_91,1015817,1026920,HVF,HPE,1
950,s_92,77536,87971,HVF,HAS,1
951,s_92,131369,134596,HPE,HPR,0
952,s_92,306737,333774,HPR,HVF,1
953,s_93,205831,217620,HVF,HAS,1
956,s_95,282688,292539,HVT,HAS,1
957,s_95,358223,368685,HVT,HAS,1
958,s_95,874819,876684,HAS,HPE,1
959,s_96,43308,52661,HVF,HAS,1
960,s_96,251819,260715,HVF,HAS,1
961,s_97,11783,20260,HVF,HAS,1
